timestamp,x,y,z
2025-02-24 14:16:54.969121300,-178.019,207.537,190.391
2025-02-24 14:16:54.972127000,-177.922,207.555,190.39
2025-02-24 14:16:54.975162500,-177.824,207.572,190.389
2025-02-24 14:16:54.978198000,-177.726,207.59,190.389
2025-02-24 14:16:54.981047100,-177.629,207.607,190.388
2025-02-24 14:16:54.984214100,-177.531,207.625,190.387
2025-02-24 14:16:54.987171300,-177.433,207.642,190.387
2025-02-24 14:16:54.990055300,-177.335,207.66,190.386
2025-02-24 14:16:54.993085000,-177.237,207.677,190.385
2025-02-24 14:16:54.996021600,-177.139,207.695,190.385
2025-02-24 14:16:54.999089900,-177.041,207.713,190.384
2025-02-24 14:16:55.002182200,-176.942,207.73,190.383
2025-02-24 14:16:55.005162500,-176.844,207.748,190.383
2025-02-24 14:16:55.008169100,-176.746,207.765,190.382
2025-02-24 14:16:55.011150500,-176.647,207.783,190.381
2025-02-24 14:16:55.014153700,-176.549,207.801,190.38
2025-02-24 14:16:55.017224400,-176.45,207.819,190.38
2025-02-24 14:16:55.020248900,-176.352,207.836,190.379
2025-02-24 14:16:55.023114600,-176.253,207.854,190.378
2025-02-24 14:16:55.026087500,-176.154,207.872,190.378
2025-02-24 14:16:55.029051800,-176.055,207.89,190.377
2025-02-24 14:16:55.032002600,-175.956,207.907,190.376
2025-02-24 14:16:55.035176100,-175.857,207.925,190.375
2025-02-24 14:16:55.038119900,-175.758,207.943,190.375
2025-02-24 14:16:55.041102600,-175.659,207.961,190.374
2025-02-24 14:16:55.048138300,-175.56,207.979,190.373
2025-02-24 14:16:55.049628400,-175.461,207.996,190.372
2025-02-24 14:16:55.050619100,-175.361,208.014,190.371
2025-02-24 14:16:55.053147300,-175.262,208.032,190.371
2025-02-24 14:16:55.056169300,-175.163,208.05,190.37
2025-02-24 14:16:55.059116400,-175.063,208.068,190.369
2025-02-24 14:16:55.062074800,-174.964,208.086,190.368
2025-02-24 14:16:55.064978700,-174.864,208.104,190.368
2025-02-24 14:16:55.068211200,-174.764,208.122,190.367
2025-02-24 14:16:55.071060500,-174.665,208.14,190.366
2025-02-24 14:16:55.074071200,-174.565,208.158,190.365
2025-02-24 14:16:55.077226200,-174.465,208.176,190.365
2025-02-24 14:16:55.080021100,-174.365,208.194,190.364
2025-02-24 14:16:55.082999900,-174.265,208.212,190.363
2025-02-24 14:16:55.086260600,-174.165,208.23,190.362
2025-02-24 14:16:55.089047700,-174.065,208.248,190.362
2025-02-24 14:16:55.092208300,-173.964,208.266,190.361
2025-02-24 14:16:55.095108300,-173.864,208.284,190.36
2025-02-24 14:16:55.098030700,-173.764,208.302,190.359
2025-02-24 14:16:55.101181600,-173.664,208.32,190.359
2025-02-24 14:16:55.104188100,-173.563,208.339,190.358
2025-02-24 14:16:55.107143900,-173.463,208.357,190.357
2025-02-24 14:16:55.110219100,-173.362,208.375,190.356
2025-02-24 14:16:55.113002800,-173.261,208.393,190.356
2025-02-24 14:16:55.116107600,-173.161,208.411,190.355
2025-02-24 14:16:55.119398300,-173.06,208.429,190.354
2025-02-24 14:16:55.122159200,-172.959,208.448,190.354
2025-02-24 14:16:55.125203300,-172.858,208.466,190.353
2025-02-24 14:16:55.128329000,-172.758,208.484,190.352
2025-02-24 14:16:55.131128600,-172.657,208.502,190.351
2025-02-24 14:16:55.134318300,-172.556,208.521,190.351
2025-02-24 14:16:55.137214600,-172.455,208.539,190.35
2025-02-24 14:16:55.140170700,-172.354,208.557,190.349
2025-02-24 14:16:55.143291700,-172.252,208.575,190.349
2025-02-24 14:16:55.146043600,-172.151,208.594,190.348
2025-02-24 14:16:55.149030400,-172.05,208.612,190.347
2025-02-24 14:16:55.152118400,-171.949,208.63,190.346
2025-02-24 14:16:55.155165800,-171.847,208.649,190.346
2025-02-24 14:16:55.158123000,-171.746,208.667,190.345
2025-02-24 14:16:55.161066400,-171.644,208.685,190.344
2025-02-24 14:16:55.164016600,-171.543,208.704,190.343
2025-02-24 14:16:55.167034000,-171.441,208.722,190.343
2025-02-24 14:16:55.170404600,-171.34,208.741,190.342
2025-02-24 14:16:55.173221600,-171.238,208.759,190.341
2025-02-24 14:16:55.176260900,-171.136,208.777,190.34
2025-02-24 14:16:55.179134900,-171.034,208.796,190.34
2025-02-24 14:16:55.182178000,-170.932,208.814,190.339
2025-02-24 14:16:55.185258600,-170.831,208.833,190.338
2025-02-24 14:16:55.188256000,-170.729,208.851,190.338
2025-02-24 14:16:55.191074800,-170.627,208.87,190.337
2025-02-24 14:16:55.194244600,-170.524,208.888,190.336
2025-02-24 14:16:55.197020700,-170.422,208.907,190.335
2025-02-24 14:16:55.200194100,-170.32,208.925,190.335
2025-02-24 14:16:55.203285900,-170.218,208.944,190.334
2025-02-24 14:16:55.206056000,-170.116,208.962,190.333
2025-02-24 14:16:55.209264800,-170.013,208.981,190.332
2025-02-24 14:16:55.212011400,-169.911,208.999,190.332
2025-02-24 14:16:55.215095700,-169.808,209.018,190.331
2025-02-24 14:16:55.218158800,-169.706,209.037,190.33
2025-02-24 14:16:55.221152900,-169.603,209.055,190.33
2025-02-24 14:16:55.224104600,-169.501,209.074,190.329
2025-02-24 14:16:55.227172900,-169.398,209.093,190.328
2025-02-24 14:16:55.230046600,-169.295,209.111,190.327
2025-02-24 14:16:55.233352900,-169.193,209.13,190.327
2025-02-24 14:16:55.236083400,-169.09,209.148,190.326
2025-02-24 14:16:55.239145300,-168.987,209.167,190.325
2025-02-24 14:16:55.242141900,-168.884,209.186,190.324
2025-02-24 14:16:55.245040800,-168.781,209.204,190.324
2025-02-24 14:16:55.248202200,-168.678,209.223,190.323
2025-02-24 14:16:55.251215700,-168.575,209.242,190.322
2025-02-24 14:16:55.254247600,-168.472,209.261,190.322
2025-02-24 14:16:55.257947600,-168.368,209.279,190.321
2025-02-24 14:16:55.260173800,-168.265,209.298,190.32
2025-02-24 14:16:55.263266100,-168.162,209.317,190.319
2025-02-24 14:16:55.266223000,-168.058,209.336,190.319
2025-02-24 14:16:55.269493500,-167.955,209.354,190.318
2025-02-24 14:16:55.272223500,-167.852,209.373,190.317
2025-02-24 14:16:55.275161800,-167.748,209.392,190.316
2025-02-24 14:16:55.278109000,-167.644,209.411,190.316
2025-02-24 14:16:55.281069000,-167.541,209.43,190.315
2025-02-24 14:16:55.284283300,-167.437,209.449,190.314
2025-02-24 14:16:55.287212300,-167.333,209.467,190.314
2025-02-24 14:16:55.290155400,-167.23,209.486,190.313
2025-02-24 14:16:55.293245200,-167.126,209.505,190.312
2025-02-24 14:16:55.296113400,-167.022,209.524,190.311
2025-02-24 14:16:55.299082000,-166.918,209.543,190.311
2025-02-24 14:16:55.302173600,-166.814,209.562,190.31
2025-02-24 14:16:55.305197800,-166.71,209.581,190.309
2025-02-24 14:16:55.308116500,-166.606,209.6,190.308
2025-02-24 14:16:55.311067100,-166.502,209.619,190.308
2025-02-24 14:16:55.313969900,-166.397,209.638,190.307
2025-02-24 14:16:55.317184500,-166.293,209.657,190.306
2025-02-24 14:16:55.320262000,-166.189,209.675,190.305
2025-02-24 14:16:55.323079500,-166.084,209.694,190.304
2025-02-24 14:16:55.326323500,-165.98,209.713,190.304
2025-02-24 14:16:55.329023900,-165.876,209.732,190.303
2025-02-24 14:16:55.332061500,-165.771,209.751,190.302
2025-02-24 14:16:55.335123300,-165.666,209.771,190.301
2025-02-24 14:16:55.338263800,-165.562,209.79,190.301
2025-02-24 14:16:55.341076400,-165.457,209.809,190.3
2025-02-24 14:16:55.343992200,-165.352,209.828,190.299
2025-02-24 14:16:55.347003500,-165.248,209.847,190.298
2025-02-24 14:16:55.350011100,-165.143,209.866,190.298
2025-02-24 14:16:55.353059700,-165.038,209.885,190.297
2025-02-24 14:16:55.356095700,-164.933,209.904,190.296
2025-02-24 14:16:55.359094200,-164.828,209.923,190.295
2025-02-24 14:16:55.362073500,-164.723,209.942,190.294
2025-02-24 14:16:55.365033700,-164.618,209.961,190.294
2025-02-24 14:16:55.368316400,-164.513,209.98,190.293
2025-02-24 14:16:55.371336000,-164.407,210.0,190.292
2025-02-24 14:16:55.374220100,-164.302,210.019,190.291
2025-02-24 14:16:55.377320200,-164.197,210.038,190.29
2025-02-24 14:16:55.380122600,-164.091,210.057,190.29
2025-02-24 14:16:55.383261100,-163.986,210.076,190.289
2025-02-24 14:16:55.386292000,-163.88,210.096,190.288
2025-02-24 14:16:55.389285400,-163.775,210.115,190.287
2025-02-24 14:16:55.392105300,-163.669,210.134,190.286
2025-02-24 14:16:55.395117900,-163.564,210.153,190.286
2025-02-24 14:16:55.398219800,-163.458,210.173,190.285
2025-02-24 14:16:55.401228900,-163.352,210.192,190.284
2025-02-24 14:16:55.404236000,-163.246,210.211,190.283
2025-02-24 14:16:55.407150100,-163.14,210.23,190.282
2025-02-24 14:16:55.410154900,-163.034,210.25,190.282
2025-02-24 14:16:55.413006900,-162.928,210.269,190.281
2025-02-24 14:16:55.416204700,-162.822,210.288,190.28
2025-02-24 14:16:55.419174000,-162.716,210.308,190.279
2025-02-24 14:16:55.422186700,-162.61,210.327,190.278
2025-02-24 14:16:55.425130400,-162.504,210.346,190.277
2025-02-24 14:16:55.428134900,-162.398,210.366,190.277
2025-02-24 14:16:55.430969600,-162.291,210.385,190.276
2025-02-24 14:16:55.434189000,-162.185,210.404,190.275
2025-02-24 14:16:55.437166900,-162.079,210.424,190.274
2025-02-24 14:16:55.440037200,-161.972,210.443,190.273
2025-02-24 14:16:55.443175700,-161.866,210.462,190.273
2025-02-24 14:16:55.446136200,-161.759,210.482,190.272
2025-02-24 14:16:55.449181000,-161.652,210.501,190.271
2025-02-24 14:16:55.452271100,-161.546,210.521,190.27
2025-02-24 14:16:55.455334600,-161.439,210.54,190.269
2025-02-24 14:16:55.458128600,-161.332,210.56,190.268
2025-02-24 14:16:55.461098200,-161.225,210.579,190.268
2025-02-24 14:16:55.464188400,-161.118,210.598,190.267
2025-02-24 14:16:55.467092000,-161.011,210.618,190.266
2025-02-24 14:16:55.470101500,-160.904,210.637,190.265
2025-02-24 14:16:55.473057200,-160.797,210.657,190.264
2025-02-24 14:16:55.476182700,-160.69,210.676,190.263
2025-02-24 14:16:55.479164800,-160.583,210.696,190.262
2025-02-24 14:16:55.482059100,-160.476,210.715,190.262
2025-02-24 14:16:55.485084300,-160.369,210.735,190.261
2025-02-24 14:16:55.488226800,-160.261,210.755,190.26
2025-02-24 14:16:55.491182400,-160.154,210.774,190.259
2025-02-24 14:16:55.494087700,-160.046,210.794,190.258
2025-02-24 14:16:55.497206800,-159.939,210.813,190.257
2025-02-24 14:16:55.500081000,-159.831,210.833,190.256
2025-02-24 14:16:55.503186500,-159.724,210.852,190.256
2025-02-24 14:16:55.506088300,-159.616,210.872,190.255
2025-02-24 14:16:55.509097500,-159.508,210.892,190.254
2025-02-24 14:16:55.512185400,-159.401,210.911,190.253
2025-02-24 14:16:55.515026400,-159.293,210.931,190.252
2025-02-24 14:16:55.518170800,-159.185,210.951,190.251
2025-02-24 14:16:55.521031300,-159.077,210.97,190.25
